Custom8BitOperatorJVE;0;False;False;1;0;1;1
32;0;0;6;12;6;0
33;7;0;6;12;6;0
34;14;0;6;12;6;0
35;21;0;6;12;6;0
36;28;0;6;12;6;0
37;35;0;6;12;6;0
38;42;0;6;12;6;0
39;49;0;6;12;6;0
40;56;0;6;12;6;0
41;63;0;6;12;6;0
42;70;0;6;12;6;0
43;77;0;6;12;6;0
44;84;0;6;12;6;0
45;91;0;6;12;6;0
46;98;0;6;12;6;0
47;105;0;6;12;6;0
48;112;0;6;12;6;0
49;119;0;6;12;6;0
50;126;0;6;12;6;0
51;133;0;6;12;6;0
52;140;0;6;12;6;0
53;147;0;6;12;6;0
54;154;0;6;12;6;0
55;161;0;6;12;6;0
56;168;0;6;12;6;0
57;175;0;6;12;6;0
58;182;0;6;12;6;0
59;189;0;6;12;6;0
60;196;0;6;12;6;0
61;203;0;6;12;6;0
62;210;0;6;12;6;0
63;217;0;6;12;6;0
64;224;0;6;12;6;0
65;231;0;6;12;6;0
66;238;0;6;12;6;0
67;245;0;6;12;6;0
68;252;0;6;12;6;0
69;259;0;6;12;6;0
70;266;0;6;12;6;0
71;273;0;6;12;6;0
72;280;0;6;12;6;0
73;287;0;6;12;6;0
74;294;0;6;12;6;0
75;301;0;6;12;6;0
76;308;0;6;12;6;0
77;315;0;6;12;6;0
78;322;0;6;12;6;0
79;329;0;6;12;6;0
80;336;0;6;12;6;0
81;343;0;6;12;6;0
82;350;0;6;12;6;0
83;357;0;6;12;6;0
84;364;0;6;12;6;0
85;371;0;6;12;6;0
86;378;0;6;12;6;0
87;385;0;6;12;6;0
88;392;0;6;12;6;0
89;399;0;6;12;6;0
90;406;0;6;12;6;0
91;413;0;6;12;6;0
92;420;0;6;12;6;0
93;427;0;6;12;6;0
94;434;0;6;12;6;0
95;441;0;6;12;6;0
96;448;0;6;12;6;0
97;455;0;6;12;6;0
98;462;0;6;12;6;0
99;469;0;6;12;6;0
100;476;0;6;12;6;0
101;483;0;6;12;6;0
102;490;0;6;12;6;0
103;497;0;6;12;6;0
104;504;0;6;12;6;0
105;511;0;6;12;6;0
106;518;0;6;12;6;0
107;525;0;6;12;6;0
108;532;0;6;12;6;0
109;539;0;6;12;6;0
110;546;0;6;12;6;0
111;553;0;6;12;6;0
112;560;0;6;12;6;0
113;567;0;6;12;6;0
114;574;0;6;12;6;0
115;581;0;6;12;6;0
116;588;0;6;12;6;0
117;595;0;6;12;6;0
118;602;0;6;12;6;0
119;609;0;6;12;6;0
120;616;0;6;12;6;0
121;623;0;6;12;6;0
122;630;0;6;12;6;0
123;637;0;6;12;6;0
124;644;0;6;12;6;0
125;651;0;6;12;6;0
126;658;0;6;12;6;0
161;665;0;6;12;6;0
162;672;0;6;12;6;0
163;679;0;6;12;6;0
164;686;0;6;12;6;0
165;693;0;6;12;6;0
166;700;0;6;12;6;0
167;707;0;6;12;6;0
168;714;0;6;12;6;0
169;721;0;6;12;6;0
170;728;0;6;12;6;0
171;735;0;6;12;6;0
172;742;0;6;12;6;0
173;749;0;6;12;6;0
174;756;0;6;12;6;0
175;763;0;6;12;6;0
176;770;0;6;12;6;0
177;777;0;6;12;6;0
178;784;0;6;12;6;0
179;791;0;6;12;6;0
180;798;0;6;12;6;0
181;805;0;6;12;6;0
182;812;0;6;12;6;0
183;819;0;6;12;6;0
184;826;0;6;12;6;0
185;833;0;6;12;6;0
186;840;0;6;12;6;0
187;847;0;6;12;6;0
188;854;0;6;12;6;0
189;861;0;6;12;6;0
190;868;0;6;12;6;0
191;875;0;6;12;6;0
192;882;0;6;12;6;0
193;889;0;6;12;6;0
194;896;0;6;12;6;0
195;903;0;6;12;6;0
196;910;0;6;12;6;0
197;917;0;6;12;6;0
198;924;0;6;12;6;0
199;931;0;6;12;6;0
200;938;0;6;12;6;0
201;945;0;6;12;6;0
202;952;0;6;12;6;0
203;959;0;6;12;6;0
204;966;0;6;12;6;0
205;973;0;6;12;6;0
206;980;0;6;12;6;0
207;987;0;6;12;6;0
208;994;0;6;12;6;0
209;1001;0;6;12;6;0
210;1008;0;6;12;6;0
211;1015;0;6;12;6;0
212;1022;0;6;12;6;0
213;1029;0;6;12;6;0
214;1036;0;6;12;6;0
215;1043;0;6;12;6;0
216;1050;0;6;12;6;0
217;1057;0;6;12;6;0
218;1064;0;6;12;6;0
219;1071;0;6;12;6;0
220;1078;0;6;12;6;0
221;1085;0;6;12;6;0
222;1092;0;6;12;6;0
223;1099;0;6;12;6;0
224;1106;0;6;12;6;0
225;1113;0;6;12;6;0
226;1120;0;6;12;6;0
227;1127;0;6;12;6;0
228;1134;0;6;12;6;0
229;1141;0;6;12;6;0
230;1148;0;6;12;6;0
231;1155;0;6;12;6;0
232;1162;0;6;12;6;0
233;1169;0;6;12;6;0
234;1176;0;6;12;6;0
235;1183;0;6;12;6;0
236;1190;0;6;12;6;0
237;1197;0;6;12;6;0
238;1204;0;6;12;6;0
239;1211;0;6;12;6;0
240;1218;0;6;12;6;0
241;1225;0;6;12;6;0
242;1232;0;6;12;6;0
243;1239;0;6;12;6;0
244;1246;0;6;12;6;0
245;1253;0;6;12;6;0
246;1260;0;6;12;6;0
247;1267;0;6;12;6;0
248;1274;0;6;12;6;0
249;1281;0;6;12;6;0
250;1288;0;6;12;6;0
251;1295;0;6;12;6;0
252;1302;0;6;12;6;0
253;1309;0;6;12;6;0
254;1316;0;6;12;6;0
255;1323;0;6;12;6;0
257;1330;0;6;12;6;0
275;1337;0;6;12;6;0
283;1344;0;6;12;6;0
299;1351;0;6;12;6;0
333;1358;0;6;12;6;0
363;1365;0;6;12;6;0
462;1372;0;6;12;6;0
464;1379;0;6;12;6;0
